958,MALAN Sometimes spel
959,"BRIDGE, GEORGE WASHI"
960,"CIRE, MANUEL"
961,"OXTON, PROFESSOR HEN"
962,CLARITY/
963,BLOCKADE/DEXTER PARI
964,KRIVEN
965,"CIRE, EZRA"
966,"GLEASON, KAREN"
967,"CROSS, JASON"
968,AFTERLIFE
969,HAMIR
970,"MORRISON, AMANDA PAY"
971,"MORRISON, JESSICA"
972,"CHANG, IMEI"
973,"MONTESI, VICTORIA"
974,MIDWIFE
975,AGAMEMNON II/ANDREI 
976,"WALKER, JILL"
977,"ASTER, LUCIAN"
978,SHANZAR
979,"REYES, DR. DANIEL"
980,SOUL MAN/FATHER JASO
981,OMNIBUS/LT. DALLAS
982,AGAMOTTO
983,SILVER DAGGER/ISAIAH
984,"LAVEAU, MARIE"
985,SATANNISH
986,RINTRAH
987,TOPAZ
988,MEPHISTA
989,WARLOCK II/ADAM WARL
990,BARON BLOOD II/VICTO
991,PIP/PRINCE GOFERN
992,OSHTUR
993,HOGGOTH
994,UMAR
995,GRIEFSAVOR
996,YGMLOSVORRAICH
997,MOTHER-OF-PAIN
998,VALTORR
999,MUNIPOOR
1000,RAGGADORR
1001,CYTTORAK
1002,IKONN
1003,DENAK
1004,WATOOMB
1005,GHOST RIDER III/DAN 
1006,"AGARN, CAPT."
1007,RAI
1008,UNIT
1009,CHIRA
1010,"INSHALLAH, KHALID"
1011,"YEE, WAI CHEE"
1012,"VON DOOM, CYNTHIA"
1013,AGED GENGHIS
1014,"DIEGO, MANUEL"
1015,"ST. THOMAS, JULES"
1016,TAREVA
1017,RAMA KALIPH
1018,ORINI
1019,"MANDARIN, JAMES"
1020,"AGEE, REBECCA"
1021,"BRICKMAN, SEN. MILES"
1022,"AGEE, DR. AUBREY"
1023,"STONE, MARGARET"
1024,DEATHBIRD [SHI'AR]
1025,JOSEPH
1026,RADIUS/JARED CORBO
1027,MURMUR II/ARLETTE TR
1028,GUARDIAN V/JAMES MAC
1029,MANBOT/BERNIE LACHEN
1030,FLEX/ADRIAN CORBO
1031,"HUDSON, HEATHER"
1032,SASQUATCH II
1033,PUCK/EUGENE MILTON J
1034,"MILLER, STACI MURPHY"
1035,MOON WOLF/
1036,"MURPHY, MELISSA"
1037,"MILLER, CHRIS"
1038,TORO/TOM RAYMOND
1039,BUCKY/BUCKY BARNES
1040,HYENA/HENRY MORTONSO
1041,AGENT AXIS/
1042,SHARK/
1043,"HITLER, ADOLF"
1044,"SABUKI, DR. SAM"
1045,GOLDEN GIRL/GWENNY L
1046,DYNA-MITE/ROGER AUBR
1047,SPITFIRE/LADY JACQUE
1048,UNION JACK/LORD MONT
1049,UNION JACK II/BRIAN 
1050,HUMAN TOP/DAVEY MITC
1051,"RODRIGUEZ, DEBRA"
1052,ZZZAX
1053,"KRAMER, STACEY"
1054,"KRAMER, KENNY"
1055,AGENT 18/JACK TRUMAN
1056,"GOYER, SAUL"
1057,"WATERS, SETH"
1058,"YOUNG, LAWRENCE"
1059,"BELGRADE, DR. HORATI"
1060,SNARE
1061,AGENT-X/
1062,GHOST RIDER II/JOHNN
1063,TURK II
1064,DEATHLOK III/MICHAEL
1065,SANDMAN/WILLIAM BAKE
1066,POWELL
1067,QUENTINO
1068,SILVER SABLE
1069,CRIPPLER/KARL STRIKL
1070,"KLEINFELDT, LORNA"
1071,CATHODE/
1072,CHEN
1073,BATTLESTAR/LEMAR HOS
1074,AGGAMON
1075,NEZARR
1076,DRUIG
1077,DOMO
1078,"HOLDEN, DR. SAMUEL"
1079,KINGO SUNEN [ETERNAL
1080,AGINAR
1081,VALKIN
1082,ZARIN
1083,"DAMIAN, MARGO"
1084,ZURAS
1085,SPRITE
1086,GENII/JASON KIMBALL
1087,MERCURY
1088,"DAMIAN, DR. DANIEL"
1089,FORGOTTEN ONE/GILGAM
1090,HARVEST/CHI LO
1091,ONE ABOVE ALL [CELES
1092,BRIGHTSWORD/CARTER D
1093,MARISTA
1094,RYNDA
1095,MAXIMUS [INHUMAN]
1096,AGON
1097,USAGENT/CAPTAIN JOHN
1098,BASILISK III/
1099,AGONY/
1100,MAGUS
1101,"AGUIRRE, ISOBEL"
1102,MOLE MAN/HARVEY RUPE
1103,"CLAY, GORDON"
1104,"POLOMBO, CATHY"
1105,"SHINSKI, PROFESSOR W"
1106,"CHAPMAN, DEVIN"
1107,TERMINUS
1108,"REISZ, RAY"
1109,"LUMPKIN, WILHEMINA B"
1110,"GRAY, SGT."
1111,"MOY, ALYSSA"
1112,AHAB/RORY CAMPBELL
1113,EXECUTIONER IV
1114,TWEEDLEDOPE
1115,KNAVE
1116,RED QUEEN
1117,JESTER II
1118,"STUART, DR. ALISTAIR"
1119,"GREY, DR. JOHN"
1120,"GREY, ELAINE"
1121,PHOENIX 2013
1122,"THOMAS, COMMANDER DA"
1123,D'SPAYRE
1124,ONEG
1125,TEFRAL
1126,"RICHARDS, FRANKLIN 2"
1127,JEMIAH
1128,HARGEN
1129,ZIRAN
1130,ESON [CELESTIAL]
1131,SHIP
1132,BANSHEE 2013
1133,FIZ [SKRULL]
1134,"RASPUTIN, MIKHAIL"
1135,"CORTEZ, FABIAN"
1136,LIVING MONOLITH/AHME
1137,AHQLAU
1138,PHASTOS [ETERNAL]
1139,KHORYPHOS [ETERNAL]
1140,YRDISIS
1141,"CHATTERTON, DAVE"
1142,DREAMING CELESTIAL/T
1143,CYBELE [ETERNAL]
1144,LUNA/LUNA MAXIMOFF [
1145,AHURA
1146,MINXI [INHUMAN]
1147,TOL-NOK
1148,MASTON-DAR
1149,THERNON
1150,KRUSH
1151,TARNOK-KOL
1152,KITANG
1153,"LE FEY, MORGAN"
1154,CYNAS
1155,SAPPHIRAS
1156,VASHTI
1157,KRISTOFF/KRISTOFF VE
1158,LLYRON
1159,PORCAL
1160,TARGON
1161,"RICHARDS, NATHANIEL"
1162,ARCADIUS
1163,FURGAR
1164,PULSSUS
1165,MARGOYLE
1166,HUNTARA/MARY ELIZABE
1167,GLABOO
1168,"ATOR, GENERAL"
1169,ROOTAR
1170,EELAK
1171,PSI-LORD/FRANKLIN BE
1172,DEVLOR
1173,"LANG, CASSANDRA CASS"
1174,MCLEISH
1175,AI-CHIA
1176,AINET
1177,SHADOW KING/AMAHL FA
1178,"JACKSON, CELIA"
1179,AIR WALKER/ARLO SAMU
1180,AIR-WALKER/GABRIEL L
1181,TERRAX II/TYROS
1182,GEATAR
1183,MORG
1184,TYRANT
1185,AIRBORNE/
1186,FIREFIGHT/
1187,"HOGAN, VIRGINIA PEPP"
1188,MADAME MENACE/SUNSET
1189,SMOKESCREEN/
1190,MADAME MASQUE/GIULIE
1191,"HANRAHAN, GORDON"
1192,"SHEFFIELD, LEAH"
1193,BOOBYTRAP/
1194,"SILVANI, VITTORIO"
1195,MIDAS
1196,"ROBERTS, CHESS"
1197,"STARK, MORGAN"
1198,ROCKETLAUNCHER/
1199,MANDARIN
1200,"JAMESON, MARLA MADIS"
1201,"BEACH, GINGER"
1202,"CARLISLE, JENNA"
1203,"BEACH, SPIDER"
1204,ARIES II/GROVER RAYM
1205,MOONSTONE/LLOYD BLOC
1206,"RIVERA, DR. JASON"
1207,"COUNT NEFARIA, LUCHI"
1208,ATTRACTIVE LAD/AUNDR
1209,"GRAY, CHARLES"
1210,THERAK
1211,CHARCOAL/CHARLIE BUR
1212,NITRO/ROBERT L. HUNT
1213,JOLT/HALLIE TAKAHAMA
1214,GLAMOUR GIRL/GLORIA
1215,AIREO/AEOLUS [INHUMA
1216,DRAGON MAN
1217,TIMBERIUS
1218,STALLIOR
1219,FALCONA [INHUMAN]
1220,NEBULO
1221,LEONUS/LIONUS [INHUM
1222,"NIXON, RICHARD"
1223,CENTARIUS
1224,IRIDIA [INHUMAN]
1225,PHAE-DOR
1226,FALZON
1227,ARIDES
1228,AVIUS
1229,"CHORD, ANDREW"
1230,BENGAL/
1231,"JANES, FATHER MICHAE"
1232,SPHINX II
1233,TERRAFORMER/SAM
1234,"ASTROVIK, ARNOLD"
1235,WATER WIZARD/PETE
1236,"BALDWIN, JUSTIN"
1237,FIREWALL/THEARY/MIN 
1238,SILHOUETTE
1239,"YAMIR, SASHA"
1240,"BARRENOS, OMAR"
1241,"HO, LI MUAN"
1242,"SHAUNEGHANN, MICHAEL"
1243,JETSTREAM/HAROUD IBN
1244,TAI II
1245,ROULETTE II/JENNY ST
1246,BEEF/
1247,CATSEYE/SHARON SMITH
1248,TAROT/MARIE-ANGE COL
1249,BEVATRON/
1250,FIREBRAND II/BROXTEL
1251,"STANDISH, GEN."
1252,"RITTER, DEBORAH "
1253,"RITTER, DONALD"
1254,"POMEROY, SYLVIA"
1255,VISARA
1256,HAAG
1257,TUTINAX
1258,VIRAKO
1259,DROMEDAN
1260,DAYDREAMER/CATHERINE
1261,TOMAZOOMA
1262,HIGHNOTE/RAOUL HERNA
1263,MOONSTALKER/KIANA
1264,SPLICE/CHANDRA KU
1265,VARUA/MIRA
1266,CALCULUS/JAHAHAREL P
1267,KUKULCAN/VIRAKO/QUET
1268,CADUCEUS
1269,BROTHER TODE
1270,BROOP
1271,RAGAR
1272,VIRA
1273,ERISHKIGEL II/HOLLY 
1274,HERMOD [ASGARDIAN]
1275,SIGYN
1276,HODER [ASGARDIAN]
1277,APOLLO [GREEK GOD]
1278,VESTA
1279,"ERWIN, MORLEY"
1280,WILD ONE
1281,MULTIPLE MAN/JAMES A
1282,"DAHN, FARNOQ"
1283,STRONG GUY/GUIDO CAR
1284,PERUN
1285,VOSTOK
1286,RED GUARDIAN V
1287,FANTASMA
1288,CRIMSON DYNAMO VI/VA
1289,TRAUMA
1290,WILD MAN/ALEX WILDMA
1291,HINKLEY
1292,"TALBOT, MAJ. MATT"
1293,EXPEDITER II/ZOE CUL
1294,BLIND AL/ALTHEA
1295,OVERBOSS DIXON
1296,AJAX II
1297,"DUBOIS, NOAH"
1298,FENWAY
1299,PATCH II
1300,BULLSEYE II/BENJAMIN
1301,C.F.
1302,"BRUKNER, ILANEY"
1303,"KILLBREW, DR."
1304,MONTGOMERY
1305,"STERMAN, ANDREA ANDI"
1306,SUPREME INTELLIGENCE
1307,AJES'HA
1308,BEETLE/ABNER RONALD 
1309,NOMAD III/JACK MONRO
1310,WARTON/WARBECK
1311,CITIZEN V/JOHN WATKI
1312,OMORO
1313,"NORTH, DAKOTA"
1314,AKAFE
1315,WHEELER
1316,"WHEELER, M'KONI MARY"
1317,MAN-APE/M'BAKU
1318,N'GAMO
1319,"HENCKEL, MARIA"
1320,"WILSON, DUBOSE"
1321,AKULIA
1322,"CROSS-WALLACE, SIR G"
1323,"MCHELE, JEREMY"
1324,"HELLER, ERIC"
1325,LADY DEATHSTRIKE/YUR
1326,"AKUTAGAWA, OSAMU"
1327,BREEGAN
1328,TUVO
1329,LANCER/SAMANTHA DUNB
1330,AL-KHALAD
1331,BYRRAH | HEROES REBO
1332,ALANYA
1333,"BUSIEK, KURT"
1334,"CHAKARA, KANU"
1335,"RAMIREZ, JAVIER"
1336,"DAVID, PETER"
1337,"KEMEL, MEHMET"
1338,NURO
1339,BASALTAR
1340,R'TEE
1341,SPUNJE
1342,SINTARIIS
1343,FAYRELYTE STRONGHEAR
1344,ALBERIK
1345,LILANDRA NERAMANI [S
1346,GLADIATOR II
1347,KREDDICK
1348,EGO
1349,AVIOS
1350,P'KAR
1351,DIBDEB
1352,BARTOS
1353,MANAT
1354,ZCANN
1355,WIBBOW
1356,"PIERCE, DONALD"
1357,"REESE, MURRAY"
1358,BONEBREAKER/
1359,WRANGLER II/EMILY DO
1360,BLOODSCREAM
1361,"TABESHAW, HARRY"
1362,YUKIO
1363,AMIKO
1364,SILVER SAMURAI/KENYU
1365,WARPY
1366,STINKY
1367,GAIA
1368,BRAINY
1369,WINDY
1370,PENANCE/MONET ST. CR
1371,SPIKEY
1372,BLURRY
1373,GREASY
1374,"AUTHIER, POLICE CHIE"
1375,"LANIEGE, BIANCA"
1376,ALBINO/DR. AUGUSTA S
1377,ZARAN/MAXIMILLIAN ZA
1378,MACHETE/FERDINAND LO
1379,TASKMASTER
1380,ODDBALL/ELTON HEALEY
1381,LEGS/
1382,"NORRISS, JACK"
1383,BUCKY VI/
1384,"ALBUQUERQUE, JEREMIA"
1385,"MADDICKS, ARTHUR ART"
1386,FIREFIST/RUSTY COLLI
1387,SKIDS/SALLY BLEVINS
1388,LEECH
1389,NANNY II
1390,WIZ KID/TAKESHI MATS
1391,ORPHAN-MAKER/PETER
1392,ALCHEMY/THOMAS JONES
1393,MIRAGE II/DANIELLE M
1394,BRIGHTWIND
1395,CERISE II [SHI'AR]
1396,FERON
1397,"ALDEN, PROF. MEREDIT"
1398,"STARK, HOWARD"
1399,"SITWELL, JASPER"
1400,"LUMPKIN, WILLIE | TI"
1401,CENTURY
1402,"MCCALL, MEREDITH | T"
1403,MALACHI
1404,"MURDOCK, MATT | TIME"
1405,"GRIMM, BEN | TIMESLI"
1406,TOBIAS
1407,DR. DOOM | TIMESLIDE
1408,"STORM, SUE | TIMESLI"
1409,"STARK, HOWARD | TIME"
1410,"STARK, MARIA | TIMES"
1411,"JARVIS, EDWIN | TIME"
1412,IRON MAN V/TEEN TONY
1413,"PARKER, MAY | TIMESL"
1414,"PARKER, PETER | TIME"
1415,"WALTERS, CHAP"
1416,"DEGANN, KRIS"
1417,FROSTBITE/DR. SLOANE
1418,"CABE, BETHANY"
1419,"HOGAN, HAROLD J. HAP"
1420,KIRIN
1421,"ALEGRIA, RICHIE"
1422,"SCHUYLER, DR. REBECC"
1423,SLEDGE
1424,REIGNFIRE/
1425,"WHITECLOUD, MICHAEL"
1426,"THORPE, GORDON"
1427,"DEWITT, LUCIUS"
1428,"EDWARDS, MARTIN/DR. "
1429,"BLACKSHEAR, JONAS"
1430,"BURKE, RICKY"
1431,"SANDERS, DET. NAPOLE"
1432,"BANTOCK, LT. OLIVER"
1433,"BENTON, TERRY"
1434,"JONES, WALTER"
1435,BLACKHEART
1436,"ALEXANDER, CALEB"
1437,"MARRS, DESMOND"
1438,"MARRS(-PAYNE), PHOEB"
1439,HEADHUNTER/
1440,GRIFFIN II/JOHNNY HO
1441,"STAMP, J.Q."
1442,MASTER MAN/WILHELM L
1443,SLUJ
1444,"KRAUS, DR. FREIDERIC"
1445,"WING, COLLEEN"
1446,"MEACHUM, JOY"
1447,"MEACHUM, WARD"
1448,SUPER SKRULL/KL'RT
1449,"KNIGHT, MISTY"
1450,WARRIOR WOMAN/JULIA 
1451,"RAYMOND, ANN"
1452,ZABU
1453,PLANTMAN/SAM SMITHER
1454,VYREK
1455,"WALKER, TESS"
1456,"WALKER, SHERIFF CHAN"
1457,MASTER KHAN/TYRONE K
1458,"ROSELLINI, ROBERTA"
1459,"NAGAN, DR. ARTHUR"
1460,"WATSON, KRISTY"
1461,"MORGAN, JERROLD JERR"
1462,"LEE, STAN"
1463,CHONDU
1464,"LUMPKIN, WILLIAM WIL"
1465,RUBY
1466,"SCARFE, RAFAEL"
1467,"CLEARWATER, JUDGE MA"
1468,SHALAK
1469,TENELLE
1470,"NEWELL, DIANE ARLISS"
1471,SETH
1472,REMORA
1473,THAKOS
1474,"MCKENZIE, LEON"
1475,GIGANTO
1476,RAMAN
1477,MAGOG II
1478,BUTCH
1479,GOG III
1480,ALFY
1481,RICOCHET RITA
1482,DARLA
1483,"MANH, COY LEONG XUI"
1484,"MANH, COY NGA"
1485,"LANE, LOIS"
1486,GREENSONG
1487,MAJOR DOMO
1488,"SIMONSON, LOUISE"
1489,PUDDLEGULP
1490,RAVONNA LEXUS RENSLA
1491,REVELATION
1492,TEMPUS
1493,ALIOTH
1494,DARK COUNSEL/VARTU
1495,YLA
1496,KHIRN
1497,HYNNIT
1498,HARQUIS TEY
1499,UNI-LORD
1500,CRIX
1501,ALIST
1502,JYX
1503,JUSUR
1504,BLACKBODY
1505,MROTH
1506,SNAGG
1507,SETH II
1508,PYLLAR
1509,ALISTRO
1510,JANUS
1511,"BAXTER, NOAH"
1512,"DIAMOND, BOB"
1513,"TILBY, TRISH/PATRICI"
1514,"OLSEN, JIMMY"
1515,"ALLEN, TERRY"
1516,"ISHIHARA, ZOE"
1517,X-CUTIONER/CARL DENT
1518,"POITIER, CLAUDE"
1519,SINGER
1520,"LEBEAU, MERCY"
1521,FIFOLET
1522,"LAPIN, EMIL"
1523,FIREBALLS/JACK FARLE
1524,QUESTA
1525,TANTE MATTIE
1526,"ALOUETTE, GENARD"
1527,"MARCEAUX, THEOREN"
1528,GRIS-GRIS
1529,"BOUDREAUX, MARIUS"
1530,MINSTER HOARD
1531,NEW SUN
1532,RAX
1533,MINISTER TOME
1534,DOMINA
1535,ALPHA
1536,THINKER
1537,PRINCESS PEARLA
1538,WHITE TIGER/HECTOR A
1539,CYCLONE
1540,"CRAWLEY, BETRAND"
1541,"LANDERS, GENA"
1542,SAMUELS
1543,"BUSHMAN, RAOUL"
1544,"LANDERS, RICKY"
1545,"LANDERS, RAY"
1546,NEDDA
1547,"WHITMAN, DEBRA"
1548,"MANOLIS, LT. NICK"
1549,PURPLE MAN/ZEBEDIAH 
1550,JESTER/JONATHAN POWE
1551,MORPHEUS/ROBERT MARK
1552,BLACK SPECTRE/CARSON
1553,FLY
1554,BORA
1555,MIDNIGHT III/JEFFREY
1556,BLACK CAT/FELICIA HA
1557,ARSENAL II
1558,MONTANA II
1559,"B'KOSA, GEN. JONATHA"
1560,CHAINSAW/
1561,"CHURCH, LYNN"
1562,"OLLSEN, BO"
1563,PLASMA/
1564,STAINED GLASS SCARLE
1565,HOBGOBLIN V/JASON PH
1566,CHLOE
1567,SHADOWKNIGHT/RANDALL
1568,KILLER SHRIKE/SIMON 
1569,PRINCESS NEPTHYS/SAN
1570,MICROCHIP/LINUS LIEB
1571,"DARKOVER, PROFESSOR "
1572,"FLINT, LT."
1573,"VANKIN, JONATHAN"
1574,"ALVAREZ, CARLY"
1575,"CREED, GRAYDON"
1576,"DRAKE, WILLIAM ROBER"
1577,MOSES
1578,ZARATHUSTRA
1579,"ALVAREZ, PAUL"
1580,"SANDOR, PROFESSOR IS"
1581,"WU, SONIA"
1582,SEEKER III
1583,"BARROWS, WALTER"
1584,DREADFACE
1585,GO-DEVIL/GO ISHIMORI
1586,DEADLY DORIS
1587,"GRANT, SILAS II"
1588,"PO, KIM"
1589,"WINGFOOT, WYATT"
1590,"WOO, SONIA"
1591,"DARE, KATHLEEN"
1592,MADAME MASQUE II/
1593,GHOST
1594,"PEARSON, MARCY"
1595,"ALVAREZ, FELIX"
1596,"LACOSTE, RAE"
1597,"ZIMMER, ABE"
1598,"FONG, LI"
1599,"SONDHEIM, ERICA"
1600,SUNTURION/ARTHUR DEA
1601,INAZUMA
1602,KAMINARI
1603,KAZE
1604,"TAKAHASHI, REI"
1605,LIVING LIGHTNING/MIG
1606,SPYMASTER II
1607,"BENNING, VERONICA"
1608,"GRANT, PHILLIP"
1609,"BERGIER, REBECCA"
1610,"MILLER, TRACE"
1611,"JOSEPH, SHEVA"
1612,"JEFFRIES, DR."
1613,"BERKELEY, TRAVIS"
1614,"TODD, FISHER"
1615,"CHANEY, AMANDA"
1616,"CARPENTER, RACHEL"
1617,MANT/ERNEST
1618,SWORDSMAN IV/
1619,"DARLEGUNG, GEN."
1620,AMAZO-MAXI-WOMAN/
1621,MISS THING/MARY
1622,STERLING
1623,PANTHER CUB/
1624,MASTER/ESHU
1625,DEMI-GOD
1626,SHE-CAT
1627,STINGER IV
1628,DRAGONFIST
1629,WHITE TIGER II/
1630,KNIGHT ERRANT II
1631,STRIDER
1632,AMAZON
1633,BEHEMOTH
1634,STAR-STALKER
1635,GRIM REAPER/ERIC WIL
1636,AMENHOTEP
1637,INFERNO II/JOSEPH CO
1638,NEBULON
1639,RED GUARDIAN II/ALEX
1640,ZEMO/BARON HEINRICH 
1641,BLACK KNIGHT IV/PROF
1642,NECRODAMUS
1643,LLOIGOROTH
1644,ARAGORN
1645,GOLDEN ARCHER II/WYA
1646,CAPTAIN HAWK
1647,AMERICAN EAGLE II/JA
1648,TOM THUMB/THOMAS THO
1649,TONGAH
1650,BLUE SHIELD/JOSEPH J
1651,COLLECTOR/TANELEER T
1652,UNION JACK III/JOEY 
1653,SHOOTING STAR
1654,ELEKTRA/ELEKTRA NATC
1655,"STEWART, MACKINLEY"
1656,"LAU, KING"
1657,AMERICAN SAMURAI/
1658,"WEISS, KONRAD KONNIE"
1659,"MCCABE, NINA"
1660,DIAMONDBACK II/RACHE
1661,AMERICOP/
1662,MOONHUNTER/ZACK MOON
1663,GOLDDIGGER
1664,"SANADA, KONO"
1665,"DRAN, DAMON"
1666,"YASHIDA, MARIKO"
1667,"KELLY, SEN. ROBERT E"
1668,OGUN
1669,BIZEN
1670,"KAISHEK, GOM"
1671,"KAISHEK, KIA"
1672,"KAISHEK, HAAN"
1673,TUPA
1674,"KAISHEK, YOLYN"
1675,"KAZAKI, SHINJI"
1676,AMINEDI
1677,VEIL
1678,SIROCCO
1679,BLACK RAAZER/
1680,BRAWLER
1681,AMPERE/
1682,PAVANE II
1683,ATTUMA
1684,NIGHTHAWK II/KYLE RI
1685,VALKYRIE IV
1686,PAPA HAGG
1687,AMPHARON
1688,AMPHIBIAN/KINGLEY RI
1689,ORKA
1690,"JONES, HUGH"
1691,"PEREZ, GEORGE"
1692,NUKE
1693,"CANTOR, VERA"
1694,"MASTERS, DR. AUGUST"
1695,"WILLIAMS, MINDY"
1696,SCARLET CENTURION
1697,FOXFIRE/OLIVIA UNDER
1698,QUAGMIRE
1699,DR. DECIBEL/ANTON DE
1700,APE-X/XINA
1701,MASTER MENACE/DR. EM
1702,"JONES, PHILLIP"
1703,"JONES, ANDY"
1704,"STEWART, MADDIE"
1705,"JONES, DRUCILLA"
1706,MYSTERIUM/DR. JOSEPH
1707,"JONES, KATIE"
1708,CROWLEY
1709,NIGHTHAWK III/NEAL
1710,SKYMAX/SK'YM'X/JAMES
1711,"STEWART, TINA"
1712,AMPHIBIUS
1713,GAZA
1714,"ANDERSSEN, TANYA"
1715,BARBARUS
1716,LUPO
1717,BRAINCHILD
1718,PIPER
1719,EQUILIBRIUS
1720,LORELEI
1721,LINAK
1722,AVIA
1723,SAKAA
1724,NHU'ABDAR
1725,"MARTIN, ASHLEY"
1726,"SOUTHERN, CANDY"
1727,"MARTIN, TERI"
1728,"MCCOY, EDNA ANDREWS"
1729,MASTERMIND/JASON WYN
1730,UNUS THE UNTOUCHABLE
1731,KRUEGER
1732,REMIPED
1733,BLUNT
1734,"SNOW, TANDY"
1735,ZALADANE
1736,TIMBERIUS II
1737,GAROKK
1738,"PLUNDER, ADAM KYLE M"
1739,NEREEL
1740,WHITEOUT
1741,"COLE, WADE"
1742,WORM
1743,"CHENEY, LILA"
1744,"BUSH, GEORGE"
1745,ANACONDA/BLANCHE SIT
1746,THUNDRA
1747,SIDEWINDER/SETH VOEL
1748,DEATH ADDER
1749,AQUARIAN/WUNDARR
1750,HYPERION II
1751,"MARTINELLI, VINCENT "
1752,"ROSENTHAL, BERNIE"
1753,MADCAP
1754,ARMADILLO/ANTONIO RO
1755,"MALUS, DR. KARL"
1756,PRINCESS PYTHON/ZELD
1757,ASP II/CLEO
1758,RATTLER
1759,BUSHMASTER II/QUINCY
1760,SCOURGE
1761,"RIDDLEY, HIRAM RAM"
1762,PORCUPINE/ALEX GENTR
1763,SHELLSHOCK/
1764,"CENTURY, TURNER D."
1765,FOOLKILLER II/GREG S
1766,EL JAGUAR
1767,CHEETAH
1768,KRAKEN
1769,MINDWAVE
1770,LETHA
1771,GRAPPLER
1772,HELLRAZOR
1773,RAPIER
1774,HIJACKER
1775,STEEPLEJACK II/MAXWE
1776,BIRD MAN III/
1777,VAMP
1778,RINGER/ANTHONY TONY 
1779,CLOWN/CRAFTY ELIOT F
1780,FIREBRAND/GARY GILBE
1781,MIRAGE
1782,BLACK RACER/
1783,PUFF ADDER
1784,COPPERHEAD III/DAVIS
1785,FER DE LANCE/TERESA
1786,VAGABOND/PRISCILLA L
1787,BOOMSLANG/
1788,DEMOLITION MAN/DENNI
1789,COACHWHIP
1790,M'DAKA
1791,ROCK PYTHON
1792,MR. JIP
1793,"STANKOWICZ, FABIAN"
1794,TRUMP/
1795,POUNDCAKES/MARIAN PO
1796,GAMECOCK/
1797,JACKHAMMER
1798,"FARREL, MIKE"
1799,"KAPPELBAUM, MRS."
1800,MODAM
1801,"PELTINO, LT."
1802,"BRANNEX, ALLESSANDRO"
1803,MYSTERIA/
1804,BLACKBIRD/
1805,BOMBSHELL/
1806,IMPALA/
1807,SNAPDRAGON/SHEOKE SA
1808,PINK PEARL/
1809,QUICKSAND
1810,WRANGLER/
1811,IRON MAIDEN/
1812,ICE PRINCESS/
1813,KNOCKOUT
1814,FEROCIA/
1815,BATTLEAXE/
1816,WHIPLASH II/
1817,MINDBLAST
1818,DANSEN MACABRE
1819,ION/
1820,BLOODLUST
1821,STEEL WIND
1822,CARGIL/JOANNA CARGIL
1823,"SUPERIA/WENTWORTH, D"
1824,JACK FLAG/
1825,BARONESS ZEMO/HEIKE
1826,FREE SPIRIT/CATHY WE
1827,"ZOLA, ARNIM"
1828,RED SKULL/JOHANN SCH
1829,GAUNTLET
1830,ANAIS
1831,BLITZIANA
1832,LUMINOR
1833,ZEFRA
1834,KARNIVOR
1835,"KINCAID, JIMMY"
1836,"BLAKE, DR. DONALD (C"
1837,LOGA II
1838,RIGER
1839,BELLAM
1840,ANAK
1841,SIMBUS
1842,URSON-WELLZ
1843,GROTESK
1844,BASALLO/LAVA MEN KIN
1845,ZON
1846,TAGAR
1847,JOVAN
1848,NOBILUS
1849,"BLAKE, DR. DONALD"
1850,MALEKITH/MALCOLM KEI
1851,MAN-BEAST
1852,PUNISHER
1853,ORACLE/LADY SIBYL
1854,WARSTAR
1855,STARBOLT
1856,ARAKI [SHI'AR]
1857,MANTA
1858,TEMPEST/GRANNZ
1859,RAKSOR [SKRULL]
1860,EARTHQUAKE
1861,NIGHTSIDE
1862,SMASHER IV
1863,HUSSAR
1864,PHOENIX II
1865,THOR REPLICOID
1866,JUVAN
1867,LEIR
1868,CABER
1869,SURTUR
1870,CYBERTOOTH/YEN HSIEH
1871,"ANAMI, HIROSHI"
1872,IREZUMI/
1873,JAWBREAKER/
1874,TAIFU/TOSHIO SASAKI
1875,KUROKO/
1876,ANANASTASIA/ANNA
1877,"PIERSON, FRED"
1878,"BLOODVESSEL, BUSTA"
1879,ANARCHIST/TIKE ALICA
1880,COACH
1881,GIN GENIE/BECKAH
1882,U-GO GIRL/EDIE
1883,BATTERING RAM
1884,DOOP
1885,ZEITGEIST II/AXEL CL
1886,LA NUIT
1887,SLUK
1888,PLAZM
1889,ORPHAN II/GUY SMITH
1890,BLOKE/MICKEY TORK
1891,SAINT ANNA
1892,PHAT/BILLY BOB REILL
1893,VIVISECTOR/MYLES ALF
1894,WARFIST
1895,OLD WOMAN
1896,Q'WAKE/QUAKE
1897,FOUNDRY
1898,DELUGE II
1899,BUTTERFLY
1900,ANCESTOR/
1901,LICH
1902,"YIN, DR. SU"
1903,SICKLE
1904,"ENDO, DR. SUZI"
1905,"JONES, GABE"
1906,"BENTLEY, VICTORIA"
1907,"OSBORN, LIZ ALLAN"
1908,"WATSON, ANNA"
1909,"IONELLO, JASON"
1910,ZOTA
1911,CLEOPATRA
1912,SHAZANA
1913,GRIFFIN
1914,ZOM
1915,LIVING TRIBUNAL
1916,YANDROTH
1917,ASMODEUS
1918,"THOMAS, ROY"
1919,SHUMA-GORATH
1920,IN-BETWEENER
1921,DR. STRANGER YET
1922,APPALLA
1923,"MORDO, ASTRID"
1924,CELESTE
1925,GALTUS
1926,ELECTRA
1927,RAKESH
1928,PROFESSOR X | MUTANT
